t_sim_sec,v_meas_mps,steering_angle_rad,drive_cmd_0,drive_cmd_1,steer_cmd
10.470000000000002,2.5588305014804607,7.984819125336839e-18,50.0,50.0,0.0
10.48,2.7595803991343666,8.108693458708045e-18,50.0,50.0,0.0
10.490000000000002,2.960330296551427,8.2284029310776e-18,50.0,50.0,0.0
10.5,3.1610802156634445,8.34638953843244e-18,50.0,50.0,0.0
10.510000000000002,3.3618301725947286,8.46093634498848e-18,50.0,50.0,0.0
10.52,3.562580127579315,8.516167975347143e-18,50.0,50.0,0.0
10.530000000000001,3.7633301151612,8.56828845369054e-18,50.0,50.0,0.0
10.54,3.9640801438775872,8.647208207452116e-18,50.0,50.0,0.0
10.55,4.164830208349498,8.741407588549213e-18,50.0,50.0,0.0
10.560000000000002,4.365580305999194,8.834421970553104e-18,50.0,50.0,0.0
10.57,4.566330439888073,8.926222554343577e-18,50.0,50.0,0.0
10.580000000000002,4.7467243212202375,9.017431909136868e-18,50.0,50.0,0.0
10.59,4.870587243225739,9.107540968131673e-18,50.0,50.0,0.0
10.600000000000001,4.951356997941731,9.192521242630856e-18,50.0,50.0,0.0
10.61,5.027231925596492,9.279928266523923e-18,49.411764705882355,49.411764705882355,0.0
10.620000000000001,5.097561467293762,9.3650643950854e-18,15.098039215686274,15.098039215686274,0.0
10.629999999999999,5.051818666118975,9.450938289343937e-18,-19.215686274509807,-19.215686274509807,0.0
10.64,4.888918361140563,9.535764403846719e-18,-19.215686274509807,-19.215686274509807,0.0
10.650000000000002,4.720521740256577,9.616957594038725e-18,15.098039215686274,15.098039215686274,0.0
10.66,4.657741632419834,9.695356422537742e-18,50.0,50.0,0.0
10.670000000000002,4.697971706980314,9.772509265571348e-18,50.0,50.0,0.0
10.68,4.410546348050596,9.885841426881027e-18,50.0,50.0,0.0
10.690000000000001,2.0968105007818183,9.254209381629969e-18,50.0,50.0,0.0
10.7,2.0984312711145634,9.230475518447903e-18,50.0,50.0,0.0
10.71,2.1003539000778835,9.328064090125202e-18,50.0,50.0,0.0
10.720000000000002,2.1022779519853803,9.426802509028398e-18,50.0,50.0,0.0
10.73,2.1042053233313265,9.528644880166808e-18,50.0,50.0,0.0
10.740000000000002,2.1061368994512657,9.630145261752765e-18,50.0,50.0,0.0
10.75,2.1080729024374016,9.735092220401097e-18,50.0,50.0,0.0
10.760000000000002,2.1100127600493486,9.840237808275561e-18,50.0,50.0,0.0
10.77,2.111953284033688,9.945030606927495e-18,50.0,50.0,0.0
10.780000000000001,2.1138938356748898,1.0051312489500701e-17,50.0,50.0,0.0
10.79,2.1158344155194047,1.0159852561911288e-17,50.0,50.0,0.0
10.8,2.117775023932145,1.027089307558217e-17,50.0,50.0,0.0
10.810000000000002,2.1197156259716885,1.0364547814494183e-17,50.0,50.0,0.0
10.82,2.1216562435053703,1.0461407302562132e-17,50.0,50.0,0.0
10.830000000000002,2.123596935482448,1.0574798332661645e-17,50.0,50.0,0.0
10.84,2.1255376573058795,1.0689417984051149e-17,50.0,50.0,0.0
10.850000000000001,2.1274784090271774,1.0804504350594592e-17,50.0,50.0,0.0
10.86,2.1294191905752218,1.0920988321501003e-17,50.0,50.0,0.0
10.870000000000001,2.1313599946818953,1.1036992871759269e-17,50.0,50.0,0.0
10.879999999999999,2.1332991803350447,1.1153768645516009e-17,50.0,50.0,0.0
10.89,2.314168282296964,1.0714401644346889e-17,50.0,50.0,0.0
10.900000000000002,2.514918394321323,1.0851009847530645e-17,50.0,50.0,0.0
10.91,2.715668442569256,1.0914297608250644e-17,50.0,50.0,0.0
10.920000000000002,2.9164185055129446,1.0978971114872352e-17,50.0,50.0,0.0
10.93,3.117168582537623,1.1044725435534755e-17,50.0,50.0,0.0
10.940000000000001,3.3179186711433526,1.1109728437972947e-17,50.0,50.0,0.0
10.95,3.518668768835179,1.1176105751368056e-17,50.0,50.0,0.0
10.96,3.7194188735370433,1.1244290633072606e-17,50.0,50.0,0.0
10.969999999999999,3.9201689754282523,1.1311630175895795e-17,50.0,50.0,0.0
